"Time","referenceVector[1]","referenceVector[2]","referenceVector[3]","referenceVector[4]","referenceVector[5]","referenceVector[6]","referenceVector[7]","referenceVector[8]","referenceVector[9]","referenceVector[10]","referenceVector[11]","quadChassisTest17_1.body.r_0[1]","quadChassisTest17_1.body.r_0[2]","quadChassisTest17_1.body.r_0[3]","quadChassisTest17_1.body.v_0[1]","quadChassisTest17_1.body.v_0[2]","quadChassisTest17_1.body.v_0[3]","sensors1_1.AngleMea[1]","sensors1_1.AngleMea[2]","sensors1_1.AngleMea[3]","quadChassisTest17_1.body.frame_b.R.w[1]","quadChassisTest17_1.body.frame_b.R.w[2]","quadChassisTest17_1.body.frame_b.R.w[3]","quadChassisTest17_1.body.frame_b.R.T[1,1]","quadChassisTest17_1.body.frame_b.R.T[1,2]","quadChassisTest17_1.body.frame_b.R.T[1,3]","quadChassisTest17_1.body.frame_b.R.T[2,1]","quadChassisTest17_1.body.frame_b.R.T[2,2]","quadChassisTest17_1.body.frame_b.R.T[2,3]","quadChassisTest17_1.body.frame_b.R.T[3,1]","quadChassisTest17_1.body.frame_b.R.T[3,2]","quadChassisTest17_1.body.frame_b.R.T[3,3]","motorCommand[1]","motorCommand[2]","motorCommand[3]","motorCommand[4]","speedSensor[1].w","speedSensor[2].w","speedSensor[3].w","speedSensor[4].w","controllerDiagnostics[1]","controllerDiagnostics[2]","controllerDiagnostics[3]","controllerDiagnostics[4]","controllerDiagnostics[5]","controllerDiagnostics[6]","controllerDiagnostics[7]","controllerDiagnostics[8]","controllerDiagnostics[9]","controllerDiagnostics[10]","controllerDiagnostics[11]","controllerDiagnostics[12]"
0.1,0,0,0.03,0,0,0,0,0,0,0,0,-6.08890301172855e-15,-5.51240984943378e-15,0.0014321123386396,-4.40882173558101e-13,-2.9674493166991e-13,0.0211671489246437,1.04973279339534e-13,-5.66400661638437e-13,-7.07603436157537e-12,-7.73271875807487e-12,2.34368435779258e-12,-2.90105724836772e-10,1,-7.07603436157543e-12,5.66400661637695e-13,7.07603436157537e-12,1,1.04973279343541e-13,-5.66400661638437e-13,-1.04973279339534e-13,1,14.1652108110074,-14.1652108110117,14.1652108110121,-14.1652108110078,14.1616486940801,-14.1616486940814,14.1616486940819,-14.1616486940806,2.18878300613589e-13,1.48035855322043e-13,1.60522557856278,2.06346278312675e-14,2.10475244033884e-15,0,2.22054210847961e-16,0,0.0285678876613604,7.29896727972361e-13,0,0
0.11,0,0,0.033,0,0,0,0,0,0,0,0,-9.66911962449104e-15,-8.37486680865061e-15,0.0016451099967436,-1.4128226846064e-14,-1.02455854394519e-13,0.0214528885828862,3.17262517860992e-14,-5.91133818377821e-13,-1.01676884165612e-11,-5.30077515941766e-13,-1.88678206728842e-11,-3.94181904904606e-10,1,-1.01676884165613e-11,5.91133818377499e-13,1.01676884165612e-11,1,3.17262517921097e-14,-5.91133818377821e-13,-3.17262517860992e-14,1,14.170673316032,-14.1706733160322,14.1706733160456,-14.1706733160454,14.1671904405346,-14.16719044054,14.1671904405394,-14.167190440534,1.18058465639178e-14,5.43849604202568e-14,1.60646385783915,7.37691435612219e-16,6.43837381997953e-14,0,5.65376257659207e-18,0,0.0313548900032564,6.02065103926546e-13,0,0
0.12,0,0,0.036,0,0,0,0,0,0,0,0,-1.13021959329456e-14,-1.00070121201081e-14,0.00186134627934276,-5.43988552446862e-13,-3.37168880637035e-13,0.0218143668298269,6.36943056737865e-16,-7.28575132556155e-13,-1.42557814617188e-11,-1.0811467446367e-11,1.60648967881602e-12,-4.68276300840219e-10,1,-1.42557814617188e-11,7.28575132556146e-13,1.42557814617188e-11,1,6.36943067124273e-16,-7.28575132556155e-13,-6.36943056737865e-16,1,14.1759796280146,-14.1759796280211,14.1759796280225,-14.175979628016,14.1725980058812,-14.1725980058806,14.1725980058975,-14.172598005898,2.71982594365617e-13,1.70095473372412e-13,1.60766718731197,3.10506874304074e-14,6.85132714167156e-15,0,4.78748970501206e-18,0,0.0341386537206572,9.04041387686108e-13,0,0
0.13,0,0,0.039,0,0,0,0,0,0,0,0,-1.71976067844639e-14,-1.356471833135e-14,0.0020815690086786,-4.77123990679876e-13,-3.15379388943633e-13,0.0222496152026109,-1.16314352103249e-13,-7.08222544385886e-13,-1.88926318703229e-11,-1.00480317496863e-11,-4.28480708774973e-12,-4.53789679924001e-10,1,-1.88926318703228e-11,7.08222544388083e-13,1.88926318703229e-11,1,-1.16314352089869e-13,-7.08222544385886e-13,1.16314352103249e-13,1,14.1811321308306,-14.1811321308369,14.1811321308419,-14.1811321308356,14.1778522237574,-14.1778522237656,14.1778522237645,-14.1778522237567,2.42236208465163e-13,1.61229606739213e-13,1.6088360680979,3.03533860167935e-14,2.40186739295989e-14,0,4.29009096795884e-18,0,0.0369184309913214,8.58939556130769e-13,0,0
0.14,0,0,0.042,0,0,0,0,0,0,0,0,-2.27854360782146e-14,-1.68552106132815e-14,0.00230650543865506,-8.11637753070598e-13,-6.00415113107364e-13,0.0227565479669845,-2.24723447787007e-13,-7.3162387698428e-13,-2.35405349278193e-11,-2.20704227202147e-11,7.02590476932691e-12,-5.36466335974845e-10,1,-2.35405349278192e-11,7.3162387698957e-13,2.35405349278193e-11,1,-2.24723447769784e-13,-7.3162387698428e-13,2.24723447787007e-13,1,14.1861334718122,-14.186133471826,14.1861334718243,-14.1861334718105,14.1829531394016,-14.1829531394079,14.1829531394134,-14.1829531394069,4.08796921402077e-13,3.0241034147678e-13,1.60997106304194,6.6690806460246e-14,-8.26569987538577e-15,0,3.03878453076251e-18,0,0.0396934945613449,9.86229658677765e-13,0,0
0.15,0,0,0.045,0,0,0,0,0,0,0,0,-3.08959022540888e-14,-2.18290810948265e-14,0.00253686191524705,-7.93458862189253e-13,-4.68960456310598e-13,0.0233330757669563,-4.08037536584236e-13,-6.76397851683912e-13,-2.89448967416701e-11,-1.78252537145309e-11,3.30733882487556e-12,-5.37960428201316e-10,1,-2.89448967416698e-11,6.76397851695723e-13,2.89448967416701e-11,1,-4.08037536564658e-13,-6.76397851683912e-13,4.08037536584236e-13,1,14.1909863417636,-14.1909863417754,14.1909863417758,-14.190986341764,14.1879033200752,-14.187903320091,14.1879033200875,-14.1879033200715,4.04001056714627e-13,2.40582936443509e-13,1.61107274681835,5.68389474730774e-14,2.13110381678576e-15,0,4.03879179868199e-18,0,0.042463138084753,9.62580146654954e-13,0,0
0.16,0,0,0.048,0,0,0,0,0,0,0,0,-3.82419071418354e-14,-2.533228412309e-14,0.00277332411880864,-3.55292338088883e-13,-2.21848679286855e-13,0.02397715278598,-5.4624811943092e-13,-6.81875660674363e-13,-3.42612957587984e-11,-9.64662803579871e-12,-1.79111146306984e-11,-4.91117981233539e-10,1,-3.4261295758798e-11,6.81875660693078e-13,3.42612957587984e-11,1,-5.46248119407558e-13,-6.81875660674363e-13,5.4624811943092e-13,1,14.1956933831803,-14.1956933831876,14.1956933832009,-14.1956933831936,14.1927052295171,-14.1927052295288,14.1927052295295,-14.1927052295175,1.9324716975277e-13,1.21400992161243e-13,1.61214168503648,3.50621554430697e-14,6.41560354298895e-14,0,3.29098691361281e-18,0,0.0452266758811914,9.29830121277873e-13,0,0
0.17,0,0,0.051,0,0,0,0,0,0,0,0,-4.12257332825698e-14,-2.6050093512072e-14,0.00301655739084375,-4.00085639995696e-13,-7.68595992275997e-14,0.0246867591997159,-5.91243727418538e-13,-9.01350450399302e-13,-3.92791772064264e-11,-6.00023917427877e-12,-1.94685552244711e-11,-5.29056530573647e-10,1,-3.92791772064259e-11,9.01350450422526e-13,3.92791772064264e-11,1,-5.91243727383134e-13,-9.01350450399302e-13,5.91243727418538e-13,1,14.20025722394,-14.2002572239452,14.2002572239601,-14.2002572239549,14.1973622154996,-14.1973622155055,14.1973622155222,-14.1973622155163,2.16681326220489e-13,5.07962373441231e-14,1.61317844181077,2.52775381528244e-14,7.18693750616883e-14,0,4.4006324184346e-18,0,0.0479834426091563,1.1772588484652e-12,0,0
0.18,0,0,0.054,0,0,0,0,0,0,0,0,-4.68789904223493e-14,-2.58278126418192e-14,0.00326720712055882,-7.68236842430412e-13,5.20648747855187e-15,0.0254599211167323,-6.2229841129279e-13,-1.04644444549748e-12,-4.44246347005036e-11,-5.09004953416876e-12,-7.96826138562059e-12,-4.69605396024613e-10,1,-4.44246347005029e-11,1.04644444552513e-12,4.44246347005036e-11,1,-6.22298411246302e-13,-1.04644444549748e-12,6.2229841129279e-13,1,14.2046804380883,-14.2046804380931,14.2046804381016,-14.2046804380967,14.201876191134,-14.2018761911384,14.2018761911547,-14.2018761911504,3.99739651155122e-13,1.05149191265346e-14,1.61418357078717,2.32753449213387e-14,4.07279079710217e-14,0,5.43306861575958e-18,0,0.0507327928794412,1.43312598076485e-12,0,0
0.19,0,0,0.057,0,0,0,0,0,0,0,0,-5.58620526324859e-14,-2.58294398608722e-14,0.00352589908823315,-1.03195922277129e-12,1.11917974879828e-13,0.0262946956771659,-6.88200777798992e-13,-1.09320052205129e-12,-4.90727470584592e-11,-2.95550246526613e-12,-9.90824754960266e-13,-4.51404510826376e-10,1,-4.90727470584585e-11,1.09320052208506e-12,4.90727470584592e-11,1,-6.88200777745346e-13,-1.09320052205129e-12,6.88200777798992e-13,1,14.2089655743241,-14.2089655743279,14.2089655743323,-14.2089655743285,14.2062501968401,-14.2062501968445,14.2062501968518,-14.2062501968471,5.33367362965485e-13,-4.17163351366043e-14,1.61515762153955,1.81488818592589e-14,2.14770216407343e-14,0,4.44097219049083e-16,0,0.0534741009117669,1.5924762996297e-12,0,0
0.2,0,0,0.06,0,0,0,0,0,0,0,0,-6.6724702837286e-14,-2.45500955675491e-14,0.00379323982611532,-1.26407180214397e-12,2.26460100116505e-13,0.0271891725270751,-7.25144098205591e-13,-1.10304451310593e-12,-5.35783001694596e-11,-7.72779454821338e-13,4.06644522677651e-12,-4.40616213380398e-10,1,-5.35783001694588e-11,1.10304451314478e-12,5.35783001694596e-11,1,-7.25144098146492e-13,-1.10304451310593e-12,7.25144098205591e-13,1,14.2131151526636,-14.2131151526662,14.2131151526677,-14.2131151526651,14.2104870412552,-14.2104870412584,14.2104870412612,-14.2104870412577,6.52473692620175e-13,-9.84283492074292e-14,1.61610113874346,1.25369743000711e-14,7.38877465260144e-15,0,4.87608904915894e-18,0,0.0562067601738847,1.69948580249933e-12,0,0
0.21,0,0,0.063,0,0,0,0,0,0,0,0,-8.0457324913656e-14,-2.27558533229118e-14,0.00406981695931996,-1.29108158626313e-12,5.44549041923328e-13,0.0281414800027446,-7.68768883338621e-13,-1.03968918276077e-12,-5.80380993122705e-11,8.96618498514532e-12,2.12322265791259e-13,-4.47486894487545e-10,1,-5.80380993122697e-11,1.03968918280539e-12,5.80380993122705e-11,1,-7.6876888327828e-13,-1.03968918276077e-12,7.68768883338621e-13,1,14.2171316520112,-14.2171316520081,14.2171316520119,-14.2171316520149,14.2145889378549,-14.2145889378573,14.2145889378576,-14.2145889378554,6.72639937207367e-13,-2.55030862200516e-13,1.61701465928502,-1.4854237179771e-14,1.82866857780767e-14,0,5.53505311399886e-18,0,0.05893018304068,1.72549661400882e-12,0,0
0.22,0,0,0.066,0,0,0,0,0,0,0,0,-9.34052168038772e-14,-1.79115946043303e-14,0.0043561995456779,-1.15672874764052e-12,-1.65678992633795e-14,0.0291497785498539,-7.18951381732241e-13,-1.05775853604493e-12,-6.24246343927765e-11,-1.70727018922053e-11,-9.7908379504505e-12,-3.86241357693461e-10,1,-6.24246343927757e-11,1.05775853608981e-12,6.24246343927764e-11,1,-7.18951381666211e-13,-1.05775853604493e-12,7.18951381732241e-13,1,14.2210175224515,-14.221017522464,14.2210175224739,-14.2210175224614,14.2185586076342,-14.2185586076295,14.2185586076336,-14.2185586076383,6.13427105127767e-13,1.71689192944411e-14,1.61789871499353,6.04265194189922e-14,4.80523313026018e-14,0,4.7569435399028e-18,0,0.0616438004543221,1.60201512093644e-12,0,0
0.23,0,0,0.069,0,0,0,0,0,0,0,0,-1.06004255437336e-13,-1.69186588475684e-14,0.00465293840866734,-1.37182147437454e-12,2.69965472050189e-13,0.0302122582986886,-8.55197268657427e-13,-1.13363598197171e-12,-6.61546839778556e-11,-6.60881856499505e-12,-4.59477566711483e-12,-3.17612734314156e-10,1,-6.61546839778546e-11,1.13363598202829e-12,6.61546839778556e-11,1,-8.55197268582432e-13,-1.13363598197171e-12,8.55197268657427e-13,1,14.2247751895467,-14.2247751895533,14.2247751895604,-14.2247751895538,14.2223983679855,-14.2223983680019,14.2223983680135,-14.2223983679974,7.25080967098661e-13,-1.23582797589192e-13,1.61875383354671,3.19364974434069e-14,3.43446250321478e-14,0,3.40621665763034e-18,0,0.0643470615913327,1.8355125467439e-12,0,0
0.24,0,0,0.072,0,0,0,0,0,0,0,0,-1.20373439341281e-13,-1.28675661416202e-14,0.00496056646412552,-1.38987084033261e-12,8.00125012957847e-13,0.0313271487345106,-8.81322036799642e-13,-1.17633632679858e-12,-6.92352054109478e-11,1.27901591130312e-11,-8.81449567178417e-12,-2.63223132403735e-10,1,-6.92352054109468e-11,1.1763363268596e-12,6.92352054109478e-11,1,-8.81322036718198e-13,-1.17633632679858e-12,8.81322036799642e-13,1,14.2284070350927,-14.2284070350878,14.2284070350977,-14.2284070351026,14.2261108300476,-14.2261108300539,14.2261108300612,-14.2261108300547,7.41183319225143e-13,-3.85129000488244e-13,1.61958053405077,-2.38219490632385e-14,4.76851670873073e-14,0,3.26096964350376e-18,0,0.0670394335358745,1.98047966109319e-12,0,0
0.25,0,0,0.075,0,0,0,0,0,0,0,0,-1.35048875345801e-13,-4.46004498349194e-15,0.00527959904848303,-1.32007415997049e-12,1.02002353244219e-12,0.0324927048108316,-7.54017979408059e-13,-1.25702628077681e-12,-7.18271151090062e-11,1.83352291532624e-11,-1.69029784345629e-11,-2.47322930705501e-10,1,-7.18271151090053e-11,1.25702628083097e-12,7.18271151090062e-11,1,-7.5401797931777e-13,-1.25702628077681e-12,7.54017979408059e-13,1,14.2319154236017,-14.2319154235932,14.2319154236082,-14.2319154236168,14.2296983035237,-14.2296983035154,14.2296983035253,-14.2296983035337,7.14442560430597e-13,-4.97015144400712e-13,1.62037933299716,-4.12159942858802e-14,7.27821158438034e-14,0,2.22059878239161e-16,0,0.069720400951517,2.00204176399373e-12,0,0
0.26,0,0,0.078,0,0,0,0,0,0,0,0,-1.50605493908664e-13,4.69863075870899e-15,0.00561053423276827,-2.00556768470981e-12,4.76026749813998e-13,0.0337072169542923,-6.28593589951892e-13,-1.35470381714602e-12,-7.42680395737142e-11,-6.82056878123915e-12,5.96877147874376e-12,-2.22470048738666e-10,1,-7.42680395737133e-11,1.3547038171927e-12,7.42680395737142e-11,1,-6.2859358985128e-13,-1.35470381714602e-12,6.28593589951892e-13,1,14.2353026825063,-14.2353026825126,14.2353026825143,-14.235302682508,14.2331630570391,-14.2331630570284,14.2331630570455,-14.2331630570559,1.05783942715722e-12,-2.35377338328036e-13,1.62115073970149,3.05209127558279e-14,8.18764446916345e-15,0,4.77151789151798e-18,0,0.0723894657672317,2.15121037211059e-12,0,0
0.27,0,0,0.081,0,0,0,0,0,0,0,0,-1.71559037757294e-13,9.63408242583373e-15,0.00595385314062392,-2.08580474739404e-12,5.01513212770371e-13,0.0349690060406235,-7.01812249407962e-13,-1.28501434783069e-12,-7.65814974648087e-11,-7.41182178454738e-12,4.11010510638726e-12,-2.98089501620584e-10,1,-7.65814974648078e-11,1.28501434788444e-12,7.65814974648087e-11,1,-7.01812249309553e-13,-1.28501434783069e-12,7.01812249407962e-13,1,14.2385711114212,-14.2385711114281,14.2385711114308,-14.2385711114239,14.2365074808726,-14.2365074808825,14.2365074808811,-14.236507480871,1.10771106967201e-12,-2.50348479653544e-13,1.62189525836108,3.33656463013949e-14,1.32535233978458e-14,0,5.15631106489498e-18,0,0.0750461468593761,2.14615899010629e-12,0,0
0.28,0,0,0.084,0,0,0,0,0,0,0,0,-1.93746150021632e-13,1.49329027859461e-14,0.00631002026003676,-2.65192469914714e-12,2.56018601700898e-13,0.0362764239150616,-7.7971032774348e-13,-1.21535368311635e-12,-7.95650374102783e-11,-2.11151284211523e-11,2.16891984083727e-11,-3.09253792591891e-10,1,-7.95650374102774e-11,1.21535368317839e-12,7.95650374102783e-11,1,-7.7971032764678e-13,-1.21535368311635e-12,7.7971032774348e-13,1,14.2417229807012,-14.2417229807167,14.2417229807088,-14.2417229806934,14.2397338781346,-14.2397338781427,14.2397338781447,-14.2397338781369,1.39603175645505e-12,-1.32866287280759e-13,1.62261338767313,7.45461132239059e-14,-3.80833165318155e-14,0,4.77436499917732e-18,0,0.0776899797399633,2.24742798877838e-12,0,0
0.29,0,0,0.087,0,0,0,0,0,0,0,0,-2.21195724264432e-13,1.85341523955601e-14,0.00667948375217902,-3.1097424934964e-12,4.92215911059217e-13,0.0376278518112019,-9.64334237849344e-13,-9.83406270025192e-13,-8.26164560613848e-11,-1.45156962664453e-11,3.62218725494469e-11,-2.82602751480952e-10,1,-8.26164560613838e-11,9.83406270104862e-13,8.26164560613848e-11,1,-9.64334237768098e-13,-9.83406270025192e-13,9.64334237849344e-13,1,14.2447605340554,-14.2447605340674,14.2447605340503,-14.2447605340383,14.2428445570103,-14.2428445570283,14.2428445570175,-14.2428445569995,1.63400345874478e-12,-2.50299257202774e-13,1.62330562138008,5.80879180089348e-14,-8.27956641152113e-14,0,2.22048059634394e-16,0,0.080320516247821,2.28280193490757e-12,0,0
0.3,0,0,0.09,0,0,0,0,0,0,0,0,-2.52054717783926e-13,2.56296156564793e-14,0.00706267574801751,-3.24667579471662e-12,1.36090010045909e-12,0.0390217047158092,-1.03883551487528e-12,-6.50307028432051e-13,-8.55129217620495e-11,1.80868822186622e-11,3.80530980982927e-11,-3.22919047841526e-10,1,-8.55129217620488e-11,6.50307028520885e-13,8.55129217620495e-11,1,-1.03883551481967e-12,-6.50307028432051e-13,1.03883551487528e-12,1,14.2476859796803,-14.247685979673,14.2476859796539,-14.2476859796612,14.2458415083004,-14.2458415083124,14.2458415082916,-14.2458415082802,1.71663624708165e-12,-6.79082936556901e-13,1.62397244620162,-3.53196840074139e-14,-9.19635234655453e-14,0,3.89931864277348e-18,0,0.0829373242519825,2.2445361782341e-12,0,0
0.31,0,0,0.093,0,0,0,0,0,0,0,0,-2.84423515271633e-13,3.91819917079867e-14,0.0074600127309897,-3.47450331386934e-12,1.34744591799018e-12,0.0404564261685449,-8.81628195330623e-13,-2.85895402246629e-13,-8.87537795510506e-11,1.31391107372585e-11,4.52374136260502e-11,-3.24167925492753e-10,1,-8.87537795510504e-11,2.85895402324877e-13,8.87537795510506e-11,1,-8.81628195305249e-13,-2.85895402246629e-13,8.81628195330623e-13,1,14.2505014996908,-14.2505014996862,14.250501499662,-14.2505014996666,14.2487271947677,-14.2487271947554,14.2487271947354,-14.2487271947474,1.84452267028416e-12,-6.7935211544857e-13,1.62461434393824,-2.25200586200029e-14,-1.17235916421809e-13,0,2.87627662071453e-18,0,0.0855399872690103,1.92598613832933e-12,0,0
0.32,0,0,0.096,0,0,0,0,0,0,0,0,-3.18209679936005e-13,5.16228249466855e-14,0.0078718955646582,-3.26270847161303e-12,1.15773758747373e-12,0.0419304850967206,-8.10986963150067e-13,1.24321862474819e-13,-9.21358508062555e-11,1.79076055233475e-12,3.65763209525224e-11,-3.96250610083766e-10,1,-9.21358508062556e-11,-1.24321862400098e-13,9.21358508062555e-11,1,-8.10986963161521e-13,1.24321862474819e-13,8.10986963150067e-13,1,14.2532092564012,-14.2532092564032,14.2532092563831,-14.2532092563811,14.2515038800779,-14.2515038800721,14.2515038800466,-14.2515038800519,1.75794399746596e-12,-5.92787964847866e-13,1.62523179285202,9.91217622428436e-15,-9.72836008560534e-14,0,2.22089532295733e-16,0,0.0881281044353418,1.51618816663651e-12,0,0
0.33,0,0,0.099,0,0,0,0,0,0,0,0,-3.48969590902434e-13,6.07663252654418e-14,0.00829871016852923,-2.65218688077193e-12,5.74347082718367e-13,0.0434423845040599,-9.12974896464147e-13,4.14272989047938e-13,-9.5985957670307e-11,-2.6545708527442e-11,1.08066726327381e-11,-3.24588341122627e-10,1,-9.59859576703074e-11,-4.14272988960306e-13,9.5985957670307e-11,1,-9.12974896503912e-13,4.14272989047938e-13,9.12974896464147e-13,1,14.2558113742549,-14.2558113742744,14.255811374269,-14.2558113742496,14.2541734919395,-14.2541734919432,14.2541734919236,-14.2541734919199,1.47466988637744e-12,-3.1186043604465e-13,1.62582526350829,9.39994163262385e-14,-2.60141959660551e-14,0,6.22740177610281e-18,0,0.0907012898314708,1.20969933679369e-12,0,0
0.34,0,0,0.102,0,0,0,0,0,0,0,0,-3.75540485396464e-13,6.67936097880699e-14,0.00874082763216996,-2.9659625748742e-12,3.50792201773616e-13,0.0449906535950127,-1.18725643303029e-12,5.34180563878871e-13,-9.91185716199736e-11,-4.01284556843714e-11,2.61839246793097e-11,-2.50730277653946e-10,1,-9.91185716199742e-11,-5.34180563761191e-13,9.91185716199736e-11,1,-1.18725643308323e-12,5.34180563878871e-13,1.18725643303029e-12,1,14.2583099550211,-14.2583099550495,14.2583099550345,-14.2583099550061,14.2567380031211,-14.2567380031458,14.2567380031444,-14.25673800312,1.64169287069935e-12,-2.05485531288102e-13,1.62639522218916,1.37462174702879e-13,-7.23738451671077e-14,0,4.77627613677233e-18,0,0.0932591723678301,1.39692003693331e-12,0,0
0.35,0,0,0.105,0,0,0,0,0,0,0,0,-4.04786135352269e-13,7.16594655947642e-14,0.00919860427511181,-2.88189196741227e-12,3.56022832418594e-13,0.0465738546363237,-1.55736339208323e-12,7.88747079880031e-13,-1.01668262776026e-10,-4.46164595862665e-11,2.37038015377434e-11,-2.67075508152577e-10,1,-1.01668262776027e-10,-7.88747079721696e-13,1.01668262776026e-10,1,-1.55736339216342e-12,7.88747079880031e-13,1.55736339208323e-12,1,14.2607070645159,-14.260707064548,14.2607070645339,-14.2607070645017,14.2592000402672,-14.2592000402997,14.2592000402835,-14.2592000402512,1.61533485822474e-12,-2.10506848726443e-13,1.62694212784152,1.55777147335197e-13,-6.84578639606882e-14,0,2.22045780356712e-16,0,0.0958013957248882,1.6990570178513e-12,0,0
0.36,0,0,0.108,0,0,0,0,0,0,0,0,-4.33792919657198e-13,7.73184282167599e-14,0.00967238236815292,-2.76030763981308e-12,2.28781391877242e-13,0.0481905714409392,-1.94914135201638e-12,1.05465123466132e-12,-1.04086710148655e-10,-5.63059970732327e-11,2.41686088098467e-11,-1.11639392065537e-10,1,-1.04086710148657e-10,-1.05465123445844e-12,1.04086710148655e-10,1,-1.94914135212615e-12,1.05465123466132e-12,1.94914135201638e-12,1,14.2630047535321,-14.2630047535725,14.2630047535572,-14.2630047535169,14.2615613158135,-14.261561315847,14.261561315833,-14.2615613157986,1.57049418836854e-12,-1.51088196694595e-13,1.6274664367971,1.95463702561117e-13,-7.36713797311565e-14,0,2.22098637332495e-16,0,0.0983276176318471,2.04394517162775e-12,0,0
0.37,0,0,0.111,0,0,0,0,0,0,0,0,-4.60151294274315e-13,8.24538560309683e-14,0.010162490117352,-2.12414831166265e-12,1.12918006185669e-12,0.0498394201333915,-2.43796970298885e-12,1.26623647435378e-12,-1.05387946744301e-10,-2.83510887779689e-11,1.46750226963033e-12,-2.12729383760447e-10,1,-1.05387946744304e-10,-1.26623647409684e-12,1.05387946744301e-10,1,-2.4379697031223e-12,1.26623647435378e-12,2.43796970298885e-12,1,14.265205037237,-14.2652050372621,14.2652050372599,-14.2652050372348,14.2638238136262,-14.2638238136692,14.2638238136532,-14.2638238136107,1.27244493843276e-12,-5.94403806566741e-13,1.6279685980379,1.21493431761672e-13,-1.07025838744067e-14,0,4.58295921817516e-18,0,0.100837509882648,2.84467386410161e-12,0,0
0.38,0,0,0.114,0,0,0,0,0,0,0,0,-4.81285009026683e-13,9.61312764603964e-14,0.0106692420191007,-2.25780829389917e-12,1.53161607253011e-12,0.0515190437654866,-2.67270117356551e-12,1.30227871814985e-12,-1.07584033065072e-10,-2.13345057290895e-11,1.20475513811542e-11,-2.36222759303812e-10,1,-1.07584033065075e-10,-1.30227871786231e-12,1.07584033065072e-10,1,-2.67270117370562e-12,1.30227871814985e-12,2.67270117356551e-12,1,14.2673099049577,-14.2673099049794,14.2673099049707,-14.267309904949,14.2659894595788,-14.2659894596004,14.2659894596015,-14.2659894595797,1.34855662802914e-12,-7.98302025582841e-13,1.62844905539432,1.05121522207653e-13,-4.23066743968831e-14,0,3.7385327604759e-18,0,0.103330757980899,3.19826643366614e-12,0,0
0.39,0,0,0.117,0,0,0,0,0,0,0,0,-5.04644744147222e-13,1.13148443790972e-13,0.0111929392139404,-3.20608120715265e-12,1.74925997196843e-12,0.0532281095094347,-2.87026006210183e-12,1.48467416438512e-12,-1.09889889327886e-10,-2.3028221602253e-11,5.78789102099353e-11,-1.82661749425969e-10,1,-1.09889889327891e-10,-1.48467416406971e-12,1.09889889327886e-10,1,-2.87026006226498e-12,1.48467416438512e-12,2.87026006210183e-12,1,14.269321325005,-14.2693213250285,14.2693213249917,-14.2693213249682,14.2680605193578,-14.2680605193776,14.2680605193685,-14.2680605193493,1.82452284064581e-12,-9.13439236595862e-13,1.62890824860842,1.13688026537284e-13,-1.78376332740295e-13,0,2.2209913173502e-16,0,0.10580706078606,3.45034404067084e-12,0,0
0.4,0,0,0.12,0,0,0,0,0,0,0,0,-5.36134279011878e-13,1.33054027371611e-13,0.0117338695108356,-3.37352338439674e-12,2.90711464762753e-12,0.0549653180595553,-3.06160805578157e-12,2.07450701434453e-12,-1.11856408940499e-10,1.31490577109726e-11,7.21992741552836e-11,-2.42146466705513e-10,1,-1.11856408940505e-10,-2.07450701400207e-12,1.11856408940499e-10,1,-3.06160805601361e-12,2.07450701434453e-12,3.06160805578157e-12,1,14.2712412266135,-14.271241226616,14.2712412265689,-14.2712412265664,14.2700386832733,-14.2700386832961,14.2700386832521,-14.2700386832275,1.92240772892505e-12,-1.49024238483048e-12,1.62934660918044,1.2243866492721e-14,-2.28228179083537e-13,0,2.22056172468634e-16,0,0.108266130489164,4.07563751330336e-12,0,0
0.41,0,0,0.123,0,0,0,0,0,0,0,0,-5.66135444141594e-13,1.64288710422021e-13,0.0122923079015128,-1.98469835996309e-12,3.27368946564279e-12,0.0567293907485758,-2.9030419766265e-12,2.68634337549053e-12,-1.14259497291967e-10,1.57032038590587e-11,2.28845632694861e-11,-2.47678448291351e-10,1,-1.14259497291975e-10,-2.68634337515883e-12,1.14259497291967e-10,1,-2.90304197693344e-12,2.68634337549053e-12,2.9030419766265e-12,1,14.2730715238289,-14.2730715238297,14.2730715238104,-14.2730715238096,14.271926254122,-14.271926254119,14.2719262540666,-14.2719262540689,1.25779363291458e-12,-1.68546783673442e-12,1.62976456579258,4.0742575009452e-15,-9.35432215804959e-14,0,3.33549783693707e-18,0,0.110707692098487,4.37804990607734e-12,0,0
0.42,0,0,0.126,0,0,0,0,0,0,0,0,-5.81878253140866e-13,1.97976267719893e-13,0.0128685166413649,-1.10703619808743e-12,3.26077027427934e-12,0.0585190794024713,-2.76719812225832e-12,2.79899954929329e-12,-1.16672476650969e-10,2.50578318792472e-12,-3.18336548437614e-12,-2.14238589773807e-10,1,-1.16672476650977e-10,-2.79899954897044e-12,1.16672476650969e-10,1,-2.76719812258488e-12,2.79899954929329e-12,2.76719812225832e-12,1,14.2748140965459,-14.2748140965546,14.2748140965504,-14.2748140965417,14.2737247475568,-14.2737247475568,14.2737247475422,-14.2737247475449,8.36166776893683e-13,-1.69618296490237e-12,1.63016253992808,4.19827167811309e-14,-2.01687478252017e-14,0,5.11198069819879e-18,0,0.113131483358635,4.44124447708794e-12,0,0
