time,referenceVector[1],referenceVector[2],referenceVector[3],referenceVector[4],referenceVector[5],referenceVector[6],referenceVector[7],referenceVector[8],referenceVector[9],referenceVector[10],referenceVector[11],quadChassisTest17_1.body.r_0[1],quadChassisTest17_1.body.r_0[2],quadChassisTest17_1.body.r_0[3],quadChassisTest17_1.body.v_0[1],quadChassisTest17_1.body.v_0[2],quadChassisTest17_1.body.v_0[3],sensors1_1.AngleMea[1],sensors1_1.AngleMea[2],sensors1_1.AngleMea[3],quadChassisTest17_1.body.frame_b.R.w[1],quadChassisTest17_1.body.frame_b.R.w[2],quadChassisTest17_1.body.frame_b.R.w[3],"quadChassisTest17_1.body.frame_b.R.T[1,1]","quadChassisTest17_1.body.frame_b.R.T[1,2]","quadChassisTest17_1.body.frame_b.R.T[1,3]","quadChassisTest17_1.body.frame_b.R.T[2,1]","quadChassisTest17_1.body.frame_b.R.T[2,2]","quadChassisTest17_1.body.frame_b.R.T[2,3]","quadChassisTest17_1.body.frame_b.R.T[3,1]","quadChassisTest17_1.body.frame_b.R.T[3,2]","quadChassisTest17_1.body.frame_b.R.T[3,3]",motorCommand[1],motorCommand[2],motorCommand[3],motorCommand[4],speedSensor[1].w,speedSensor[2].w,speedSensor[3].w,speedSensor[4].w,controllerDiagnostics[1],controllerDiagnostics[2],controllerDiagnostics[3],controllerDiagnostics[4],controllerDiagnostics[5],controllerDiagnostics[6],controllerDiagnostics[7],controllerDiagnostics[8],controllerDiagnostics[9],controllerDiagnostics[10],controllerDiagnostics[11],controllerDiagnostics[12],scenarioDiagnostics[1],scenarioDiagnostics[2],scenarioDiagnostics[3],scenarioDiagnostics[4],scenarioDiagnostics[5],scenarioDiagnostics[6],scenarioDiagnostics[7],scenarioDiagnostics[8],scenarioDiagnostics[9],scenarioDiagnostics[10],scenarioDiagnostics[11],scenarioDiagnostics[12],scenarioDiagnostics[13],scenarioDiagnostics[14],scenarioDiagnostics[15],scenarioDiagnostics[16]
0.1,0.0,0.0,0.030000000000000006,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.268482084545443e-16,6.6109208027593514e-15,0.00368350851001033,1.267900689173258e-13,3.0143765836558327e-13,0.07816902151479209,-2.0636844830315426e-13,1.5921998569511149e-13,2.425366392651694e-11,3.3754404302358552e-12,-2.0769874190122134e-12,1.722465988475402e-10,1.0,2.425366392651691e-11,-1.5921998570011668e-13,-2.425366392651694e-11,1.0,-2.063684482992926e-13,1.5921998569511149e-13,2.0636844830315426e-13,1.0,14.625191721029905,-14.625191721028637,14.62519172102938,-14.625191721030648,14.630524275892432,-14.630524275895505,14.6305242758948,-14.630524275891863,-6.217467821058167e-14,-1.5088841565569125e-13,1.7111698630149919,-6.2972107822606145e-15,3.688752600241385e-15,0.0,4.441099027567725e-16,0.0,0.026316491489989675,3.5355269792085006e-13,0.0,0.0,1.0,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.0,0.0,0.033,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0440900429913653e-15,9.682409348275119e-15,0.004499249752976148,-5.0038130674604465e-14,2.6032867845584433e-13,0.08494779864860875,-1.7602345363334726e-13,1.5979569230955412e-13,2.62043349487798e-11,-4.45125582064601e-14,5.589800316661567e-12,2.826303784580848e-10,1.0,2.620433494877977e-11,-1.5979569231416672e-13,-2.6204334948779796e-11,1.0,-1.760234536291599e-13,1.5979569230955412e-13,1.7602345363334726e-13,1.0,14.616996890205298,-14.61699689020599,14.616996890202227,-14.616996890201536,14.622256704024686,-14.622256704022313,14.622256704023686,-14.622256704026013,2.3964080588724587e-14,-1.3232031616829844e-13,1.7092527847058119,3.4282262525635037e-15,-1.8664482237800656e-14,0.0,4.765055313989184e-18,0.0,0.028500750247023855,2.9237151037218305e-13,0.0,0.0,1.0,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12,0.0,0.0,0.036,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.065060071414432e-15,1.2704957303343694e-14,0.005382188443126509,2.395946568593867e-13,5.194076730364201e-13,0.09160889040739705,-1.6475912778244426e-13,1.9756278060393444e-13,2.909337662676291e-11,9.061699393515669e-12,-5.778990158761592e-12,3.112133019322368e-10,1.0,2.9093376626762877e-11,-1.9756278060872783e-13,-2.909337662676291e-11,1.0,-1.647591277766965e-13,1.9756278060393444e-13,1.6475912778244426e-13,1.0,14.608878543452828,-14.60887854344818,14.608878543450977,-14.608878543455626,14.614089386734252,-14.614089386735204,14.614089386730408,-14.61408938672962,-1.1781310132737578e-13,-2.6066048671265845e-13,1.7073546583786352,-2.3058529791765953e-14,1.3871611462522779e-14,0.0,1.8076232205207346e-18,0.0,0.030617811556873487,4.145096180320981e-13,0.0,0.0,1.0,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13,0.0,0.0,0.039,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,3.5162791475767315e-15,1.779956857236216e-14,0.00633115490203398,1.170055422823052e-13,3.9246412966943555e-13,0.09815366472411578,-8.056630293778934e-14,1.3923830441645704e-13,3.20993888708434e-11,3.6312492388372314e-12,-1.013096729877979e-12,2.63704102424416e-10,1.0,3.2099388870843386e-11,-1.392383044190432e-13,-3.20993888708434e-11,1.0,-8.056630293331987e-14,1.3923830441645704e-13,8.056630293778934e-14,1.0,14.60083667958024,-14.600836679578562,14.60083667957872,-14.600836679580397,14.606001035034835,-14.606001035029006,14.606001035033263,-14.606001035038993,-5.904919264699272e-14,-2.0110220557061477e-13,1.705475453950028,-8.313482642599195e-15,7.790892994927758e-16,0.0,2.220726974997857e-16,0.0,0.03266884509796602,2.638615819154664e-13,0.0,0.0,1.0,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14,0.0,0.0,0.042,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,4.9924904436740155e-15,2.1629767455408267e-14,0.007344991919852618,3.6018161226089867e-13,3.5539500159659547e-13,0.10458330807348916,-4.9943804772071335e-14,1.188831429771088e-13,3.4947544358233535e-11,1.70113830920564e-12,-1.0888934687351943e-11,3.73698058195569e-10,1.0,3.494754435823353e-11,-1.188831429788542e-13,-3.494754435823353e-11,1.0,-4.9943804767916664e-14,1.188831429771088e-13,4.9943804772071335e-14,1.0,14.59287161240662,-14.592871612406007,14.592871612412013,-14.592871612412628,14.597989139741436,-14.597989139740022,14.597989139740044,-14.59798913974145,-1.7882324285842968e-13,-1.8489523742654382e-13,1.7036152151700936,-3.0432411344979783e-15,2.9756753237506665e-14,0.0,2.2212153581218434e-16,0.0,0.03465500808014738,2.742683851568182e-13,0.0,0.0,1.0,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.0,0.0,0.045,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,8.519317984178873e-15,2.5452816296060728e-14,0.00842255396384822,3.413225543962084e-13,4.959166989463822e-13,0.11089897620531108,-2.199245463258025e-14,1.5593984729130145e-14,3.86463510478368e-11,7.835345591086406e-12,-9.524458472288398e-12,3.5501138514499506e-10,1.0,3.86463510478368e-11,-1.559398472998007e-14,-3.86463510478368e-11,1.0,-2.19924546319776e-14,1.5593984729130145e-14,2.199245463258025e-14,1.0,14.584983688747485,-14.58498368874319,14.584983688748657,-14.584983688752951,14.590053552079366,-14.590053552079219,14.590053552086493,-14.590053552086653,-1.7137611783302953e-13,-2.5561004344746594e-13,1.7017739936083782,-2.126750744229996e-14,2.706149650073616e-14,0.0,4.508633316353387e-18,0.0,0.036577446036151776,2.0778902908263224e-13,0.0,0.0,1.0,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,0.0,0.0,0.048,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.1432471553570353e-14,2.9988332741829344e-14,0.009562707055327146,2.1502631077258678e-13,2.671412026029075e-13,0.11710182474709636,3.968920002315207e-14,-5.780011950440834e-14,4.226655372968287e-11,-1.1750241736251056e-12,-3.784084475889629e-12,3.919288880146239e-10,1.0,4.226655372968287e-11,5.780011950608588e-14,-4.226655372968287e-11,1.0,3.968920002070906e-14,-5.780011950440834e-14,-3.968920002315207e-14,1.0,14.57717323091387,-14.577173230914704,14.57717323091698,-14.577173230916145,14.58219459683459,-14.582194596829527,14.582194596835288,-14.582194596840507,-1.1103132037590129e-13,-1.4592528880880874e-13,1.699951835232938,4.125043804578468e-15,1.1254567886550397e-14,0.0,5.724171487564718e-18,0.0,0.03843729294467285,4.6759361699877915e-14,0.0,0.0,1.0,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17,0.0,0.0,0.051000000000000004,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.401046362440209e-14,3.2932368798421894e-14,0.01076432879364611,4.740911732488223e-13,4.3906813386694535e-13,0.12319301377998115,3.970727362702575e-14,-1.162397928397863e-13,4.60913375411352e-11,5.9224899272618875e-12,-1.5441011050785144e-11,3.450375721985019e-10,1.0,4.6091337541135193e-11,1.1623979284161647e-13,-4.6091337541135193e-11,1.0,3.97072736216681e-14,-1.162397928397863e-13,-3.970727362702575e-14,1.0,14.56944052795998,-14.569440527956642,14.569440527965943,-14.569440527969281,14.574412713674617,-14.574412713676525,14.574412713677894,-14.57441271367588,-2.391397236602483e-13,-2.31567424192585e-13,1.6981487783827973,-1.6510924192561636e-14,4.600344136765981e-14,0.0,5.96959654737331e-18,0.0,0.04023567120635389,9.973472882594092e-14,0.0,0.0,1.0,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.0,0.0,0.054000000000000006,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.81661700917283e-14,3.6673746271651034e-14,0.012026308401735564,3.4918410412664906e-13,1.9849427844575985e-13,0.12917370765142608,7.489429527066447e-14,-2.500821662581838e-13,4.9380290952141645e-11,-2.8147428864971354e-12,-1.1079480702907158e-11,2.5839795064376476e-10,1.0,4.9380290952141625e-11,2.500821662618821e-13,-4.938029095214164e-11,1.0,7.489429525831536e-14,-2.500821662581838e-13,-7.489429527066447e-14,1.0,14.561785835823638,-14.561785835825328,14.561785835832431,-14.56178583583074,14.566708287057423,-14.566708287053343,14.566708287064356,-14.566708287068323,-1.8010335103119807e-13,-1.1570606197032238e-13,1.6963648538281757,8.357309947882967e-15,3.5109298012725205e-14,0.0,3.3923102946150994e-18,0.0,0.041973691598264445,1.440672237068081e-13,0.0,0.0,1.0,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19,0.0,0.0,0.05700000000000001,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.061146652646588e-14,3.802186334725997e-14,0.01334754676459969,9.32588518333974e-14,1.5187169704928274e-14,0.13504507606541413,2.2226425904846903e-14,-3.2455598615262304e-13,5.1883029251324744e-11,-1.0007780863116843e-11,-2.151489301461136e-12,2.2304638614641168e-10,1.0,5.188302925132474e-11,3.2455598615377616e-13,-5.188302925132475e-11,1.0,2.2226425888007954e-14,-3.2455598615262304e-13,-2.2226425904846903e-14,1.0,14.554209375084747,-14.554209375090808,14.554209375092881,-14.554209375086822,14.559081634425173,-14.559081634427866,14.559081634434744,-14.559081634432166,-5.6072400501942354e-14,-2.666458028924831e-14,1.694600084271385,2.993895442065337e-14,1.0243540424073563e-14,0.0,2.2207278086841696e-16,0.0,0.04365245323540032,2.9153939438136897e-13,0.0,0.0,1.0,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0.06000000000000001,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.1389388760269494e-14,3.8982115786310656e-14,0.014726956465744257,1.5912302453063817e-13,3.0513329756983966e-13,0.14080828700176798,-3.996055043732678e-14,-3.4435530306259666e-13,5.37661397580137e-11,3.481656980156546e-12,-5.534373532511317e-12,9.26363228074187e-11,1.0,5.3766139758013714e-11,3.4435530306044813e-13,-5.37661397580137e-11,1.0,-3.9960550455841434e-14,-3.4435530306259666e-13,3.996055043732678e-14,1.0,14.546711344183285,-14.546711344181539,14.546711344185669,-14.546711344187417,14.551533279100303,-14.551533279107867,14.551533279108652,-14.55153327910102,-8.870440249443732e-14,-1.6907020854413623e-13,1.692854487448203,-8.627136687161126e-15,2.039854854150726e-14,0.0,4.449720022074674e-18,0.0,0.04527304353425576,3.2371543726221193e-13,0.0,0.0,1.0,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21,0.0,0.0,0.063,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.2932589863279728e-14,4.17003831097689e-14,0.016163461805336767,1.647569235522369e-13,1.4528291463080694e-13,0.1464645144318396,-1.9532133583639136e-14,-4.055907296859442e-13,5.4753055717643654e-11,-3.231330326204497e-12,-7.407219478392284e-12,1.1598323815410405e-10,1.0,5.475305571764366e-11,4.055907296848748e-13,-5.475305571764365e-11,1.0,-1.9532133605846467e-14,-4.055907296859442e-13,1.9532133583639136e-14,1.0,14.539291904693822,-14.539291904695983,14.53929190470141,-14.53929190469925,14.544063248361343,-14.544063248357922,14.544063248362136,-14.544063248365527,-9.22425564231101e-14,-9.220309409118308e-14,1.691128072720045,1.06566901743493e-14,2.6785253106750634e-14,0.0,5.409341740242386e-18,0.0,0.046836538194663234,3.5877162279753294e-13,0.0,0.0,1.0,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.0,0.0,0.066,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.4245250070256732e-14,4.366978356184905e-14,0.017655998818191822,1.5609880830351142e-13,3.230082442332617e-13,0.15201493250883635,-3.038412675404109e-14,-4.764241456012541e-13,5.595396367455263e-11,4.2746959271896376e-12,-9.57627572469696e-12,1.3347505124801215e-10,1.0,5.595396367455264e-11,4.764241455995539e-13,-5.595396367455263e-11,1.0,-3.038412678069891e-14,-4.764241456012541e-13,3.038412675404109e-14,1.0,14.531951192217411,-14.531951192215171,14.531951192222113,-14.531951192224353,14.53667171479867,-14.536671714801166,14.536671714807069,-14.536671714804518,-8.866859309052071e-14,-1.8019041503982518e-13,1.6894208436244589,-1.1042538851306387e-14,3.424004114327339e-14,0.0,3.989518157338138e-18,0.0,0.04834400118180818,4.4553933811160076e-13,0.0,0.0,1.0,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23,0.0,0.0,0.069,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.5272391151629104e-14,4.662680875625125e-14,0.019203515283631574,8.6742655314402e-14,2.6606952765431083e-13,0.15746071597169992,-2.1746818604997842e-16,-5.601404567340237e-13,5.732596451786571e-11,1.4947286806097041e-12,-8.81460206687003e-12,1.4249302281456134e-10,1.0,5.732596451786571e-11,5.601404567340112e-13,-5.732596451786571e-11,1.0,-2.174682181605704e-16,-5.601404567340237e-13,2.1746818604997842e-16,1.0,14.52468931548825,-14.52468931548758,14.524689315494335,-14.524689315495005,14.529358882490646,-14.52935888248756,14.529358882494876,-14.5293588824981,-5.524034657221574e-14,-1.5381623959330453e-13,1.6877327976923753,-3.2965676677863682e-15,3.330013557295376e-14,0.0,4.086623252140166e-18,0.0,0.04979648471636843,5.352635244605294e-13,0.0,0.0,1.0,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.0,0.0,0.072,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.581785080029323e-14,4.966620779911634e-14,0.020804970730917766,2.91803525466645e-14,3.8576797751146087e-13,0.1628030389899545,2.9589515518952893e-14,-6.46916385402178e-13,5.871469819414756e-11,5.935402103257976e-12,-8.52227477892362e-12,1.240123673380494e-10,1.0,5.871469819414754e-11,6.469163854039154e-13,-5.871469819414757e-11,1.0,2.958951548096939e-14,-6.46916385402178e-13,-2.9589515518952893e-14,1.0,14.517506358505235,-14.517506358501878,14.51750635850873,-14.517506358512087,14.522124863020661,-14.52212486301991,14.522124863026775,-14.522124863027424,-2.734120894460023e-14,-2.1394233070368174e-13,1.6860639269543254,-1.6541317907025473e-14,3.3765929373399413e-14,0.0,4.089462683916394e-18,0.0,0.05119502926908223,6.38161496101852e-13,0.0,0.0,1.0,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.075,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.3039516282681607e-14,5.2816164620837305e-14,0.022459336438953304,-3.700638699690061e-13,2.2190755276939785e-13,0.1680430781818999,6.137286670108288e-14,-6.170217822475894e-13,6.015855090853393e-11,3.091117242514973e-13,5.510677765254536e-12,2.0500547722674568e-10,1.0,6.01585509085339e-11,6.170217822512814e-13,-6.015855090853392e-11,1.0,6.137286666396376e-14,-6.170217822475894e-13,-6.137286670108288e-14,1.0,14.510402374724077,-14.510402374723936,14.510402374722474,-14.510402374722613,14.514969726601361,-14.514969726597704,14.51496972660448,-14.51496972660829,1.69482123336347e-13,-1.353307632647451e-13,1.684414216610999,-6.807244286139806e-16,-7.20271818422285e-15,0.0,5.7908989834443975e-18,0.0,0.0525406635610467,7.178903070496962e-13,0.0,0.0,1.0,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.0,0.0,0.078,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.0160707670128988e-14,5.561324280945033e-14,0.024165595425363683,-1.4245747227344242e-13,1.0809127339581708e-13,0.17318200637068548,8.784672794075109e-14,-6.117565913517908e-13,6.214516886551506e-11,-5.525605732780143e-12,-7.838950257842e-12,1.884269111779447e-10,1.0,6.214516886551501e-11,6.117565913572501e-13,-6.214516886551506e-11,1.0,8.784672790273337e-14,-6.117565913517908e-13,-8.784672794075109e-14,1.0,14.503377398851162,-14.503377398854425,14.503377398860913,-14.50337739885765,14.507893559748732,-14.507893559749183,14.507893559745657,-14.507893559745064,5.953166830876041e-14,-8.103582528795477e-14,1.6827836477891849,1.6060835386586705e-14,3.192958615498798e-14,0.0,4.150412431869184e-18,0.0,0.05383440457463631,6.483495378620507e-13,0.0,0.0,1.0,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.27,0.0,0.0,0.081,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.7980681433791295e-14,5.6118967763532293e-14,0.025922742482711876,-3.550247767222309e-13,-4.3702417570705517e-13,0.17822099716291204,1.1452329336439852e-14,-6.733118941619752e-13,6.427840894499892e-11,-2.730785926621837e-11,-2.6987863187928754e-12,3.5908672258050233e-10,1.0,6.42784089449989e-11,6.733118941627113e-13,-6.42784089449989e-11,1.0,1.1452329293160434e-14,-6.733118941619752e-13,-1.1452329336439852e-14,1.0,14.496431438050294,-14.496431438066622,14.496431438070307,-14.496431438053978,14.50089633670092,-14.500896336705495,14.50089633671308,-14.50089633670897,1.646796240112457e-13,1.8552607347020688e-13,1.6811721955070644,8.03400800757422e-14,1.8122831683481784e-14,0.0,6.219509009942603e-18,0.0,0.055077257517288127,7.808265245587648e-13,0.0,0.0,1.0,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.28,0.0,0.0,0.084,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.3658264338158624e-14,5.2422821041456435e-14,0.027729784012444997,-5.514523886451904e-13,-3.784364593844757e-13,0.18316121946517366,-2.3294044220663427e-13,-6.823015744942293e-13,6.788394075265785e-11,-2.4801138867294748e-11,2.6568624508747753e-12,3.6436474052771134e-10,1.0,6.7883940752658e-11,6.823015744784163e-13,-6.788394075265785e-11,1.0,-2.3294044225295164e-13,-6.823015744942293e-13,2.3294044220663427e-13,1.0,14.489564482625129,-14.489564482640622,14.489564482641219,-14.489564482625724,14.49397835053761,-14.493978350557676,14.493978350561413,-14.493978350541218,2.6301127427799637e-13,1.5871859914776189e-13,1.6795798311710781,7.620315546905292e-14,2.9350485354987483e-15,0.0,2.2206630606390983e-16,0.0,0.05627021598755501,8.502417133325231e-13,0.0,0.0,1.0,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29,0.0,0.0,0.087,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,6.401686671260153e-15,4.947652751048231e-14,0.029585738240521717,-6.815510189450561e-13,-1.370935904003548e-13,0.18800384475946824,-4.496964689102456e-13,-5.959566141692169e-13,7.174202014347067e-11,-1.4961305613743015e-11,5.7558947842068594e-12,4.5123665731075884e-10,1.0,7.174202014347094e-11,5.959566141369549e-13,-7.174202014347068e-11,1.0,-4.496964689530007e-13,-5.959566141692169e-13,4.496964689102456e-13,1.0,14.482776491683037,-14.48277649169329,14.482776491691874,-14.48277649168162,14.48713929925249,-14.487139299268545,14.487139299268462,-14.487139299251881,3.303609309788912e-13,4.2078685712348654e-14,1.6780065192653983,5.04039752334245e-14,-6.9608470497973606e-15,0.0,6.132500458387589e-18,0.0,0.05741426175947828,8.993815752998555e-13,0.0,0.0,1.0,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3,0.0,0.0,0.09,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.2914595346954549e-15,4.947427620159171e-14,0.03148963503683114,-8.217784412534121e-13,1.0636118145604413e-13,0.19275004141085741,-5.538799981332609e-13,-5.151616167682227e-13,7.621639577253304e-11,-7.434823064580376e-12,8.813533130957618e-12,4.3710881468118774e-10,1.0,7.621639577253333e-11,5.15161616726008e-13,-7.621639577253304e-11,1.0,-5.538799981725247e-13,-5.151616167682227e-13,5.538799981332609e-13,1.0,14.476067404286663,-14.47606740429279,14.476067404289406,-14.476067404283281,14.480379016697887,-14.480379016706914,14.480379016704557,-14.480379016695501,4.028891381639099e-13,-7.7083995447962e-14,1.6764522199479244,3.01026547695316e-14,-1.6619306268965898e-14,0.0,4.159975973364266e-18,0.0,0.05851036496316886,9.646702747852514e-13,0.0,0.0,1.0,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31,0.0,0.0,0.093,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.0018817872867802e-14,5.128881861480356e-14,0.033440515972558205,-9.006195767444264e-13,3.4242068988285487e-13,0.1974009754811526,-6.076038356749028e-13,-4.1598478530104146e-13,8.046571104252643e-11,6.555764206551779e-13,9.820403769290356e-12,3.7455799442174234e-10,1.0,8.046571104252669e-11,4.1598478525215016e-13,-8.046571104252643e-11,1.0,-6.076038357083753e-13,-4.1598478530104146e-13,6.076038356749028e-13,1.0,14.469437137739956,-14.469437137741469,14.469437137737275,-14.469437137735762,14.473697626972935,-14.473697626977646,14.473697626973482,-14.473697626968807,4.4589368607669716e-13,-1.9354582495439016e-13,1.6749168886637555,7.434341839229796e-15,-2.0592569964860622e-14,0.0,6.130588936318012e-18,0.0,0.059559484027441795,9.941632535346515e-13,0.0,0.0,1.0,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32,0.0,0.0,0.096,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.8945888735971378e-14,5.47885759545334e-14,0.03543743415196895,-7.990590282128731e-13,4.0859851555953646e-13,0.20195780482140835,-6.099165886022532e-13,-3.308320830487217e-13,8.423078772006496e-11,1.1245385410291436e-12,2.957474806069825e-12,3.931163924773059e-10,1.0,8.423078772006517e-11,3.3083208299734796e-13,-8.423078772006496e-11,1.0,-6.099165886301195e-13,-3.308320830487217e-13,6.099165886022532e-13,1.0,14.462885599137055,-14.462885599138344,14.462885599138048,-14.462885599136758,14.467095328220122,-14.46709532822014,14.467095328215619,-14.467095328215677,4.0069802407336593e-13,-2.2770801601690293e-13,1.6734004788299228,6.324275382898266e-15,-1.4587396329275028e-15,0.0,2.220981847085381e-16,0.0,0.060562565848031054,9.390030343811043e-13,0.0,0.0,1.0,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33,0.0,0.0,0.099,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.6587520295429496e-14,5.931541843941008e-14,0.037479454405561136,-7.411394949254999e-13,4.728212489631902e-13,0.2064216948841726,-5.93294808750332e-13,-3.2416036336970995e-13,8.811992201050103e-11,1.2155489963300824e-12,-1.2890276819328748e-12,3.7862352328069984e-10,1.0,8.811992201050122e-11,3.2416036331742884e-13,-8.811992201050104e-11,1.0,-5.93294808778897e-13,-3.2416036336970995e-13,5.93294808750332e-13,1.0,14.456412654834097,-14.45641265483534,14.456412654837584,-14.45641265483634,14.460571369355202,-14.460571369356128,14.460571369356678,-14.460571369355922,3.7621317522671164e-13,-2.614327329629221e-13,1.6719029347751826,6.098974303513366e-15,1.1006440028248736e-14,0.0,2.2117009147956654e-18,0.0,0.06152054559443887,9.292981142807052e-13,0.0,0.0,1.0,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.34,0.0,0.0,0.10200000000000001,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-3.389693868387591e-14,6.50930143191817e-14,0.039565653130113294,-5.764140561353529e-13,9.82962431880287e-13,0.21079380091154823,-5.473971015918061e-13,-3.4947829227872106e-13,9.187934987977445e-11,2.1663849193971357e-11,-1.0393838396173172e-11,3.5609931892373655e-10,1.0,9.187934987977465e-11,3.494782922284265e-13,-9.187934987977446e-11,1.0,-5.473971016239159e-13,-3.4947829227872106e-13,5.473971015918061e-13,1.0,14.450018164630688,-14.450018164619705,14.450018164627462,-14.450018164638445,14.454125977013696,-14.454125977014899,14.454125977018146,-14.454125977016691,2.992820055816809e-13,-5.140537897869254e-13,1.6704241996648816,-5.387478513554355e-14,3.805388151796981e-14,0.0,5.428680808226903e-18,0.0,0.06243434686988671,1.0053461420900575e-12,0.0,0.0,1.0,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
