time,referenceVector[1],referenceVector[2],referenceVector[3],referenceVector[4],referenceVector[5],referenceVector[6],referenceVector[7],referenceVector[8],referenceVector[9],referenceVector[10],referenceVector[11],quadChassisTest17_1.body.r_0[1],quadChassisTest17_1.body.r_0[2],quadChassisTest17_1.body.r_0[3],quadChassisTest17_1.body.v_0[1],quadChassisTest17_1.body.v_0[2],quadChassisTest17_1.body.v_0[3],sensors1_1.AngleMea[1],sensors1_1.AngleMea[2],sensors1_1.AngleMea[3],quadChassisTest17_1.body.frame_b.R.w[1],quadChassisTest17_1.body.frame_b.R.w[2],quadChassisTest17_1.body.frame_b.R.w[3],"quadChassisTest17_1.body.frame_b.R.T[1,1]","quadChassisTest17_1.body.frame_b.R.T[1,2]","quadChassisTest17_1.body.frame_b.R.T[1,3]","quadChassisTest17_1.body.frame_b.R.T[2,1]","quadChassisTest17_1.body.frame_b.R.T[2,2]","quadChassisTest17_1.body.frame_b.R.T[2,3]","quadChassisTest17_1.body.frame_b.R.T[3,1]","quadChassisTest17_1.body.frame_b.R.T[3,2]","quadChassisTest17_1.body.frame_b.R.T[3,3]",motorCommand[1],motorCommand[2],motorCommand[3],motorCommand[4],speedSensor[1].w,speedSensor[2].w,speedSensor[3].w,speedSensor[4].w,controllerDiagnostics[1],controllerDiagnostics[2],controllerDiagnostics[3],controllerDiagnostics[4],controllerDiagnostics[5],controllerDiagnostics[6],controllerDiagnostics[7],controllerDiagnostics[8],controllerDiagnostics[9],controllerDiagnostics[10],controllerDiagnostics[11],controllerDiagnostics[12],controllerDiagnostics[13],controllerDiagnostics[14],controllerDiagnostics[15],controllerDiagnostics[16]
0.1,0.0,0.0,0.030000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.378373787173146e-14,-1.032967412334303e-15,0.0014321123382146415,2.6161364605588714e-13,-2.0959397080398858e-13,0.02116714891971115,-1.9463459160968259e-13,-1.4181017266812143e-14,1.9214210774447672e-11,-1.2810604896142265e-11,-2.416520523446806e-12,-3.685895376567595e-13,1.0,1.9214210774447675e-11,1.4181017263072393e-14,-1.9214210774447675e-11,1.0,-1.9463459160995506e-13,-1.4181017266812143e-14,1.9463459160968259e-13,1.0,14.165210811015436,-14.165210811023782,14.1652108110251,-14.165210811016754,14.161648694085136,-14.161648694091614,14.161648694098826,-14.161648694092332,-1.3502366272814313e-13,1.0311243195511199e-13,1.605225578565164,4.012700316801239e-14,6.340418878368456e-15,0.0,3.788554493977812e-18,0.0,0.028567887661785363,1.4796858005850758e-13,1.0,1.0,0.0,-0.0004678287287455431,3600.0,914.0
0.11,0.0,0.0,0.03300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6359799593484145e-14,-2.384114345533818e-15,0.0016451099962699514,1.6542548015045295e-13,-1.981779118969501e-14,0.02145288857818201,-2.953143990958947e-13,-3.6801908821108146e-14,1.9234877710476697e-11,-5.351114004072612e-12,1.7627937507043943e-12,1.5805043768030794e-11,1.0,1.9234877710476707e-11,3.6801908815427805e-14,-1.9234877710476694e-11,1.0,-2.9531439909660265e-13,-3.6801908821108146e-14,2.953143990958947e-13,1.0,14.170673316047486,-14.170673316051603,14.170673316050454,-14.170673316046337,14.167190440542544,-14.16719044055153,14.167190440552242,-14.167190440543097,-8.924537139435718e-14,1.0906066275916953e-14,1.6064638578414583,1.9804173954381207e-14,-5.532157452060739e-15,0.0,4.6473373234201286e-18,0.0,0.031354890003730054,2.8913426268443254e-13,1.0,1.0,1.0,-0.00055977964738622,3600.0,914.0
0.12,0.0,0.0,0.036000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8042476981298298e-14,-1.79318392283498e-15,0.0018613462788224754,1.777883096600298e-13,2.884736865267655e-13,0.02181436682509553,-3.2191349515781524e-13,-2.355820019528597e-14,1.9372331956616066e-11,6.445847323064792e-12,-1.9024810899576893e-13,8.298773960588647e-12,1.0,1.9372331956616072e-11,2.3558200189049754e-14,-1.9372331956616066e-11,1.0,-3.2191349515827165e-13,-2.355820019528597e-14,3.2191349515781524e-13,1.0,14.175979628030293,-14.17597962802738,14.175979628027399,-14.175979628030312,14.172598005898692,-14.17259800590207,14.172598005899818,-14.172598005896646,-9.614768039207327e-14,-1.4029226352266683e-13,1.607667187314311,-1.4018228112275957e-14,9.952667686163824e-17,0.0,3.08670556352146e-18,0.0,0.034138653721177525,4.107803656096287e-13,1.000149710216026,1.0,1.0,-0.00020396698395104527,3600.0,914.0
0.13,0.0,0.0,0.03900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.920358876726255e-14,1.1399100998912198e-15,0.0020815690081120867,-2.4634835505894017e-14,7.95173780144918e-13,0.02224961519810915,-2.6221917799003486e-13,7.173410763563303e-16,1.9473624051196192e-11,2.6215476922766386e-11,8.652844810432557e-12,1.0038828852730678e-11,1.0,1.9473624051196192e-11,-7.173410814626881e-16,-1.9473624051196192e-11,1.0,-2.622191779900209e-13,7.173410763563303e-16,2.6221917799003486e-13,1.0,14.181132130856433,-14.181132130841458,14.181132130836067,-14.181132130851042,14.177852223773746,-14.17785222376919,14.177852223768998,-14.17785222377431,2.3451132371661515e-15,-3.8979030176763425e-13,1.6088360681001592,-7.208792934206382e-14,-2.5948910469151673e-14,0.0,2.2207154088090623e-16,0.0,0.03691843099188792,5.045006528727041e-13,1.0001681628738954,1.0,1.0,-0.00010485011351099131,3600.0,914.0
0.14,0.0,0.0,0.04200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9080615525585314e-14,8.841605184773028e-15,0.0023065054380444457,2.4422240749568812e-14,9.417729619692348e-13,0.022756547962731244,-1.478542648200079e-14,8.169653663961013e-14,1.9562824759699273e-11,3.151981853189036e-11,6.096134306605501e-12,-1.0576365452190453e-12,1.0,1.9562824759699273e-11,-8.169653663989937e-14,-1.9562824759699273e-11,1.0,-1.4785426480402577e-14,8.169653663961013e-14,1.478542648200079e-14,1.0,14.186133471839257,-14.18613347182044,14.186133471816387,-14.186133471835202,14.18295313943014,-14.182953139410932,14.182953139404626,-14.182953139422926,-2.1604658318931556e-14,-4.654416183151482e-13,1.6099710630441095,-9.060895325636737e-14,-1.9524908582952604e-14,0.0,1.56115075406146e-18,0.0,0.03969349456195556,3.184226563760191e-13,1.0001740587764203,1.0,1.0,-4.452399780810143e-05,3600.0,914.0
0.15,0.0,0.0,0.045000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.911767660510775e-14,1.650907830692248e-14,0.0025368619145949727,-1.3877692902858626e-13,4.290900588457755e-13,0.023333075762934613,2.2842592299652073e-13,1.535987510597288e-13,1.9510229945962426e-11,1.0498729639938053e-11,1.3384409455767602e-11,-2.5885360395711916e-11,1.0,1.951022994596246e-11,-1.5359875105527216e-13,-1.951022994596243e-11,1.0,2.2842592299951744e-13,1.535987510597288e-13,-2.2842592299652073e-13,1.0,14.190986341786626,-14.190986341779837,14.190986341771184,-14.190986341777974,14.187903320103372,-14.187903320082507,14.187903320078101,-14.187903320099254,5.825770283393377e-14,-2.183767894805316e-13,1.6110727468204433,-3.2703609174312684e-14,-4.1679921541458065e-14,0.0,3.151907702049149e-18,0.0,0.042463138085405035,1.4972668826040765e-13,1.000175882193479,1.0,1.0,-1.5353521303569386e-06,3600.0,914.0
0.16,0.0,0.0,0.04800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7637237516510026e-14,1.986202385259906e-14,0.0027733241181175454,-2.5853114117828913e-13,1.3466390615391718e-13,0.023977152782321064,3.0027075676270584e-13,2.9552298549939845e-13,1.9264631503040607e-11,-1.3929214180860928e-13,1.9353981541040347e-11,-1.1102795010256815e-11,1.0,1.9264631503040695e-11,-2.9552298549361384e-13,-1.9264631503040604e-11,1.0,3.0027075676839897e-13,2.9552298549939845e-13,-3.0027075676270584e-13,1.0,14.195693383205782,-14.195693383205185,14.195693383192536,-14.195693383193133,14.192705229539277,-14.19270522953488,14.192705229525455,-14.1927052295294,1.1762258823300257e-13,-7.595987719056975e-14,1.6121416850384351,-2.873117594241661e-15,-6.095525754008051e-14,0.0,3.1559588497740955e-18,0.0,0.045226675881882464,3.370767235976283e-13,1.000175931691675,1.0,1.0,3.2355837632322564e-05,3600.0,914.0
0.17,0.0,0.0,0.05100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4904531995620512e-14,2.1069856953422603e-14,0.0030165573901173143,-2.198620471911704e-13,2.0041882761164192e-14,0.024686759196252423,2.994578044465453e-13,5.031111092991596e-13,1.9015781534208475e-11,-3.6034618232958572e-12,1.9423596074069866e-11,-5.086645970156125e-11,1.0,1.9015781534208627e-11,-5.031111092934653e-13,-1.9015781534208478e-11,1.0,2.994578044561123e-13,5.031111092991596e-13,-2.994578044465453e-13,1.0,14.200257223964242,-14.20025722396571,14.200257223952432,-14.200257223950963,14.197362215525263,-14.1973622155273,14.197362215512927,-14.19736221551117,1.0007738821885886e-13,-2.0466734175196744e-14,1.6131784418126474,7.08236774712218e-15,-6.40047465064784e-14,0.0,3.6425578962263416e-18,0.0,0.047983442609882694,5.261020765522502e-13,1.0001750712361412,1.0,1.0,6.039582882571413e-05,3600.0,914.0
0.18,0.0,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3424710751979606e-14,2.062252085159356e-14,0.003267207119798437,-7.979842106737235e-14,-1.801144615440483e-13,0.02545992111339181,2.411242959449345e-13,6.797411591367327e-13,1.8497277028836756e-11,-1.1284015205692473e-11,1.624894679176836e-11,-5.1905290086217636e-11,1.0,1.849727702883692e-11,-6.797411591322724e-13,-1.849727702883676e-11,1.0,2.411242959575079e-13,6.797411591367327e-13,-2.411242959449345e-13,1.0,14.20468043810587,-14.20468043811211,14.20468043810022,-14.20468043809398,14.20187619115813,-14.201876191160885,14.2018761911469,-14.201876191144477,3.226891031051301e-14,7.773005829253005e-14,1.6141835707890184,3.009142243413513e-14,-5.732359432204173e-14,0.0,1.9125330633444137e-18,0.0,0.05073279288020157,7.203836707330691e-13,1.0001737041868257,1.0,1.0,8.496609248857439e-05,3600.0,914.0
0.19,0.0,0.0,0.05700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.419248135043764e-14,1.9790188882831115e-14,0.0035258990874397207,-6.934771943482591e-14,4.998685296400854e-15,0.026294695673936334,1.7467273617291524e-13,7.912267037661046e-13,1.7939055584698e-11,-1.5197052116412135e-12,1.8951764497026474e-11,-8.135039062336104e-11,1.0,1.793905558469814e-11,-7.912267037629712e-13,-1.7939055584698004e-11,1.0,1.7467273618710909e-13,7.912267037661046e-13,-1.7467273617291524e-13,1.0,14.208965574342859,-14.208965574343354,14.20896557432948,-14.208965574328982,14.206250196855933,-14.206250196863703,14.206250196852132,-14.206250196844216,2.676527743375098e-14,-1.2456301692915765e-14,1.615157621541363,2.3886277241010992e-15,-6.692581360920346e-14,0.0,4.167813474803663e-18,0.0,0.05347410091256029,7.92443577669945e-13,1.000172030031367,1.0,1.0,0.00010702303224974601,3600.0,914.0
0.2,0.0,0.0,0.06000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3693190446512505e-14,1.8539735625367822e-14,0.0037932398252909353,-3.029278925966311e-13,-3.151946702214991e-13,0.027189172524137075,1.0718383549318149e-13,9.900716954339475e-13,1.7267392278088806e-11,-1.4924538719558322e-11,3.216312554923841e-11,-1.6559972133023825e-11,1.0,1.7267392278088912e-11,-9.900716954320968e-13,-1.726739227808881e-11,1.0,1.0718383551027745e-13,9.900716954339475e-13,-1.0718383549318149e-13,1.0,14.21311515267993,-14.21311515268868,14.213115152666246,-14.213115152657496,14.210487041273554,-14.210487041272607,14.21048704125847,-14.210487041259091,1.413483111469597e-13,1.4490121808413782e-13,1.6161011387451627,4.22146335078879e-14,-1.0822329566012654e-13,0.0,3.319332017748588e-18,0.0,0.056206760174709075,9.2382420904205e-13,1.000170162945537,1.0,1.0,0.00012709628381977296,3600.0,914.0
0.21,0.0,0.0,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1615447471462346e-14,1.6338896146038828e-14,0.00406981695846619,-8.18507225256483e-14,-3.705529193840245e-14,0.028141480000005062,-1.1787955266615797e-15,1.2945661360457058e-12,1.7177978688715232e-11,-2.943209041294576e-12,2.7415040438817454e-11,4.2331473249012495e-11,1.0,1.7177978688715232e-11,-1.294566136045726e-12,-1.7177978688715232e-11,1.0,-1.1787955044235501e-15,1.2945661360457058e-12,1.1787955266615797e-15,1.0,14.217131652027984,-14.217131652029801,14.217131652009327,-14.21713165200751,14.214588937870648,-14.214588937881274,14.214588937856492,-14.214588937846008,3.41885499437447e-14,9.873475314200005e-15,1.6170146592866457,8.765573595807222e-15,-9.879962200852896e-14,0.0,3.972708270815791e-18,0.0,0.05893018304153381,1.2734326624015682e-12,1.0001681736085006,1.0,1.0,0.00014582564050586645,3600.0,914.0
0.22,0.0,0.0,0.06600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2449350512160233e-14,1.5878710276986778e-14,0.004356199544796915,1.8926676417786025e-13,-1.8179676701867177e-13,0.02914977854700068,-3.505763729091801e-14,1.5271935786630622e-12,1.7744900428834676e-11,-9.777867522257311e-12,2.1512958279858188e-11,1.6066091582340178e-10,1.0,1.774490042883462e-11,-1.5271935786636842e-12,-1.7744900428834673e-11,1.0,-3.5057637263818116e-14,1.5271935786630622e-12,3.505763729091801e-14,1.0,14.221017522475918,-14.221017522481954,14.221017522464306,-14.221017522458272,14.218558607650936,-14.218558607651802,14.218558607631124,-14.218558607630422,-9.893711662131406e-14,8.095284808959251e-14,1.617898714995216,2.913888651918884e-14,-8.518736233027498e-14,0.0,3.550599558225958e-18,0.0,0.0616438004552031,1.5884158123289986e-12,1.00016610386847,1.0,1.0,0.000163458559612167,3600.0,914.0
0.23,0.0,0.0,0.06900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7880890686905587e-14,1.4511027080318824e-14,0.004652938407758441,9.911887774432349e-13,2.3428015207388845e-14,0.030212258295952376,-1.165623706810963e-13,1.6267855343814035e-12,1.9327250568669993e-11,-2.1019495521227285e-12,-5.913936093574775e-12,1.4493592321266224e-10,1.0,1.9327250568669803e-11,-1.6267855343836564e-12,-1.932725056866999e-11,1.0,-1.16562370649655e-13,1.6267855343814035e-12,1.165623706810963e-13,1.0,14.224775189560757,-14.224775189562408,14.22477518956088,-14.22477518955923,14.222398368012007,-14.222398368018577,14.222398368001823,-14.222398367995426,-4.942011216144268e-13,-1.8806782107380374e-14,1.6187538335483602,7.972194278205732e-15,-7.375268133265522e-15,0.0,5.71699723256491e-18,0.0,0.06434706159224157,1.9363300786480213e-12,1.0001639816698418,1.0,1.0,0.0001800098332972606,3600.0,914.0
0.24,0.0,0.0,0.07200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.004644256803746e-14,1.545557200270688e-14,0.00496056646318989,1.830560867834134e-12,1.317977082677204e-13,0.031327148732021484,-1.1012997401190058e-13,1.5074240603174215e-12,2.0701925452790783e-11,2.04065709113593e-12,-3.376761532060515e-11,8.389365050433786e-11,1.0,2.070192545279062e-11,-1.5074240603197015e-12,-2.0701925452790786e-11,1.0,-1.10129973980694e-13,1.5074240603174215e-12,1.1012997401190058e-13,1.0,14.228407035094747,-14.228407035093896,14.2284070351093,-14.22840703511015,14.2261108300598,-14.226110830060389,14.226110830063387,-14.226110830062154,-9.112017847676706e-13,-7.23282387388651e-14,1.6195805340523262,-4.109719494970774e-15,7.439232628389749e-14,0.0,7.302553605977256e-19,0.0,0.06703943353681012,2.075819117650607e-12,1.000161828204149,1.0,1.0,0.00019593559632345993,3600.0,914.0
0.25,0.0,0.0,0.07500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.928038781653809e-14,1.7473566180602187e-14,0.005279599047522326,2.2409993038640743e-12,6.648624512075238e-13,0.03249270480811622,-6.271284362658899e-14,1.1598583473879748e-12,2.15136357635102e-11,2.4015208547092667e-11,-4.5469895600484983e-11,6.980815300658605e-11,1.0,2.1513635763510126e-11,-1.1598583473893238e-12,-2.1513635763510198e-11,1.0,-6.271284360163622e-14,1.1598583473879748e-12,6.271284362658899e-14,1.0,14.231915423607752,-14.231915423593563,14.231915423616817,-14.231915423631007,14.229698303521682,-14.229698303519987,14.229698303540845,-14.229698303542975,-1.1218273622476913e-12,-3.342681388240071e-13,1.6203793329988259,-6.85485879835416e-14,1.1233131740730201e-13,0.0,5.039290805552689e-18,0.0,0.06972040095247768,1.871614727114246e-12,1.0001596549804779,1.0,1.0,0.0002110495679388151,3600.0,914.0
0.26,0.0,0.0,0.07800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.081594058565529e-14,2.410644982540929e-14,0.00561053423178064,1.8069508782084797e-12,6.616957290194664e-13,0.03370721695159033,1.7752561772263355e-13,7.632701138130102e-13,2.2067002984183046e-11,2.4284286356742546e-11,-2.312035509909055e-11,-4.39073015273045e-11,1.0,2.2067002984183182e-11,-7.632701138090928e-13,-2.2067002984183046e-11,1.0,1.7752561773947665e-13,7.632701138130102e-13,-1.7752561772263355e-13,1.0,14.235302682519787,-14.235302682504791,14.235302682515565,-14.23530268253056,14.23316305704507,-14.2331630570272,14.233163057054169,-14.23316305707174,-9.202660318430695e-13,-3.3607294098256723e-13,1.6211507397031595,-7.246572480035286e-14,5.205894493004305e-14,0.0,3.816269827834273e-18,0.0,0.07238946576821938,1.331265452492429e-12,1.0001574730951268,1.0,1.0,0.00022556556061140373,3600.0,914.0
0.27,0.0,0.0,0.08100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.836593089486235e-14,3.0044725607944024e-14,0.0059538531396098405,1.6766700612808826e-12,4.4622368561472083e-13,0.03496900603812669,3.9791688716392143e-13,5.68292783179788e-13,2.1704104569111413e-11,1.684094178219677e-11,-1.5121240594253425e-11,2.004213409889158e-11,1.0,2.170410456911164e-11,-5.682927831711515e-13,-2.1704104569111413e-11,1.0,3.9791688717625573e-13,5.68292783179788e-13,-3.9791688716392143e-13,1.0,14.238571111435343,-14.238571111424207,14.238571111430629,-14.238571111441765,14.23650748088821,-14.236507480871873,14.23650748088028,-14.236507480896408,-8.653740080984714e-13,-2.3360932378730336e-13,1.6218952583626718,-5.382329276256829e-14,3.103967108045039e-14,0.0,3.776979932845262e-18,0.0,0.07504614686039017,1.1307208615669487e-12,1.000155289462015,1.0,1.0,0.00023952078241329977,3600.0,914.0
0.28,0.0,0.0,0.08400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0526156433202596e-13,3.4055372049130165e-14,0.0063100202589981905,1.6337966871094844e-12,5.398113468696079e-13,0.03627642391261629,5.574909140671394e-13,4.258891271944405e-13,2.2079612801803304e-11,2.325034366940391e-11,-8.781232694798818e-12,1.4122840878616259e-10,1.0,2.207961280180354e-11,-4.2588912718213135e-13,-2.20796128018033e-11,1.0,5.574909140765429e-13,4.258891271944405e-13,-5.574909140671394e-13,1.0,14.241722980718244,-14.241722980702782,14.241722980705672,-14.241722980721134,14.239733878149812,-14.2397338781391,14.239733878143463,-14.23973387815452,-8.529343455430117e-13,-2.814462089078164e-13,1.6226133876747129,-7.474353150935919e-14,1.3973628397881488e-14,0.0,6.176096817942442e-18,0.0,0.07768997974100184,1.0261194934371918e-12,1.000153109419392,1.0,1.0,0.00025295445195340586,3600.0,914.0
0.29,0.0,0.0,0.08700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2206820814401896e-13,3.8061152845184727e-14,0.0066794837511165665,1.962835539031126e-12,1.756151582665982e-14,0.0376278518089239,7.452308417320941e-13,3.258783322358317e-13,2.367606245864476e-11,4.464603434080574e-12,-2.157155941063912e-11,2.714282451200121e-10,1.0,2.3676062458645003e-11,-3.2587833221818756e-13,-2.3676062458644757e-11,1.0,7.452308417398096e-13,3.258783322358317e-13,-7.452308417320941e-13,1.0,14.244760534056496,-14.24476053405177,14.244760534062584,-14.244760534067309,14.242844557028059,-14.24284455701205,14.242844557013617,-14.24284455702956,-1.022489569951073e-12,-2.784662367593029e-14,1.6233056213816017,-2.2858805726498725e-14,5.2289805299589815e-14,0.0,3.998306655489683e-18,0.0,0.08032051624888344,1.2014872582552245e-12,1.0001509370674166,1.0,1.0,0.00026583664420147925,3600.0,914.0
0.3,0.0,0.0,0.09000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.411290593580612e-13,3.7289150534039534e-14,0.007062675746933798,1.8545825130560756e-12,2.9461077129873343e-13,0.03902170471404804,7.64982149633449e-13,1.3904147939617748e-13,2.643955403121003e-11,1.878075793720813e-11,-1.6282867143053518e-11,3.1182290559901497e-10,1.0,2.6439554031210137e-11,-1.390414793759517e-13,-2.6439554031210034e-11,1.0,7.649821496371253e-13,1.3904147939617748e-13,-7.64982149633449e-13,1.0,14.2476859796755,-14.247685979662062,14.24768597967017,-14.247685979683606,14.245841508297636,-14.245841508295062,14.245841508307958,-14.245841508310589,-9.791436620606394e-13,-1.6306346941331438e-13,1.6239724462029268,-6.498170858410044e-14,3.92029565490692e-14,0.0,2.221164779499765e-16,0.0,0.08293732425306621,9.960819645603929e-13,1.0001487760941576,1.0,1.0,0.000278364852585303,3600.0,914.0
0.31,0.0,0.0,0.09300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5863085419230188e-13,3.877797727719121e-14,0.007460012729889212,1.319358919769083e-12,-4.3661423110712825e-14,0.04045642616718516,9.064932435056483e-13,2.171177877654991e-14,2.949948509371494e-11,6.695094844729853e-12,6.3996574828316955e-12,2.6078009316481307e-10,1.0,2.949948509371496e-11,-2.1711778749808824e-14,-2.949948509371493e-11,1.0,9.064932435062888e-13,2.171177877654991e-14,-9.064932435056483e-13,1.0,14.250501499687301,-14.25050149968071,14.250501499675481,-14.250501499682073,14.248727194760413,-14.248727194746126,14.248727194753549,-14.248727194768353,-7.260198999313576e-13,1.757611867595619e-15,1.6246143439393728,-3.188376092966231e-14,-2.5290763529434145e-14,0.0,4.8856471067393306e-18,0.0,0.0855399872701108,1.0214097573821015e-12,1.0001466281037943,1.0,1.0,0.00029052376126453144,3600.0,914.0
0.32,0.0,0.0,0.09600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7150041131747204e-13,3.7327437981707014e-14,0.007871895563544175,1.309325707706237e-12,-3.249161557653802e-13,0.04193048509553354,9.49515724351224e-13,1.0032407233225309e-13,3.208777613328532e-11,-1.4341403006430477e-12,7.1326494560234646e-12,2.5413530797149755e-10,1.0,3.208777613328542e-11,-1.0032407230178523e-13,-3.208777613328533e-11,1.0,9.49515724354443e-13,1.0032407233225309e-13,-9.49515724351224e-13,1.0,14.25320925640071,-14.253209256398815,14.253209256392921,-14.253209256394817,14.25150388007355,-14.251503880068233,14.251503880059568,-14.251503880064432,-7.276181813230126e-13,1.4015704254785675e-13,1.625231792853087,-9.162379936603994e-15,-2.852227656551612e-14,0.0,5.142960265268565e-18,0.0,0.08812810443645584,1.1718011066928742e-12,1.000144494581573,1.0,1.0,0.0003021063079577515,3600.0,914.0
0.33,0.0,0.0,0.09900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8465491148828537e-13,3.313723949133001e-14,0.008298710167403293,1.621788943886874e-12,-1.416614587411287e-13,0.04344238450288424,9.15605312353907e-13,1.7179855669403691e-13,3.4624693392245635e-11,1.032016357794392e-11,-5.3858060202890345e-12,2.536105936186598e-10,1.0,3.462469339224579e-11,-1.7179855666233435e-13,-3.4624693392245635e-11,1.0,9.156053123598556e-13,1.7179855669403691e-13,-9.15605312353907e-13,1.0,14.255811374270404,-14.255811374261459,14.255811374262871,-14.255811374271817,14.254173491939646,-14.254173491939447,14.254173491932105,-14.254173491932539,-8.87212936129834e-13,5.257869902822643e-14,1.6258252635093604,-4.3283775873552464e-14,6.8299361080941876e-15,0.0,4.4247431975525805e-18,0.0,0.09070128983259673,1.1888666877607651e-12,1.0001423782586558,1.0,1.0,0.00031333794522247105,3600.0,914.0
0.34,0.0,0.0,0.10200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0048511213795595e-13,2.9913331754266333e-14,0.008740827631032675,1.2421242534947496e-12,-1.0923951967514686e-12,0.04499065359408507,9.622924177982616e-13,1.3945330224750495e-13,3.722877532987652e-11,-2.6124567346307883e-11,1.2573288342725924e-11,3.0189241614473596e-10,1.0,3.7228775329876656e-11,-1.3945330221167996e-13,-3.722877532987653e-11,1.0,9.622924178034533e-13,1.3945330224750495e-13,-9.622924177982616e-13,1.0,14.258309955030331,-14.258309955043083,14.258309955033743,-14.258309955020993,14.256738003141372,-14.256738003130922,14.256738003134128,-14.256738003144479,-7.093851298207071e-13,5.195649977075957e-13,1.6263952221901257,6.171094634926198e-14,-4.5202970559041655e-14,0.0,6.020282882639006e-18,0.0,0.09325917236896734,1.4050717422762382e-12,1.000140279995885,1.0,1.0,0.00032413488541866873,3600.0,914.0
0.35000000000000003,0.0,0.0,0.10500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1505915828818433e-13,1.9413076615552643e-14,0.009198604273964609,2.3193336325376624e-12,-6.482826887990882e-13,0.046573854634989996,7.366898458455867e-13,1.7736433734086643e-13,4.029486024281742e-11,-4.151288565385202e-12,-3.256561112327137e-11,3.3044956907524576e-10,1.0,4.029486024281755e-11,-1.7736433731118163e-13,-4.029486024281742e-11,1.0,7.366898458527337e-13,1.7736433734086643e-13,-7.366898458455867e-13,1.0,14.260707064521053,-14.26070706452114,14.260707064538792,-14.260707064538705,14.259200040275863,-14.259200040293969,14.25920004028266,-14.25920004026463,-1.2440182050269652e-12,3.0749610445601183e-13,1.6269421278426692,4.1986540317913656e-16,8.545083151137806e-14,0.0,5.641689593457995e-18,0.0,0.09580139572603541,1.320708355230258e-12,1.00013820108272,1.0,1.0,0.00033472564769959764,3600.0,914.0
0.36,0.0,0.0,0.10800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.375945750330723e-13,1.3225525978147251e-14,0.009672382366992497,1.9106192169187788e-12,-5.744139408159708e-13,0.04819057143970278,7.221095331167697e-13,-1.1539959060987842e-13,4.364352776537251e-11,1.4299873067980981e-12,-1.3027597544255326e-11,3.547724921393019e-10,1.0,4.364352776537243e-11,1.1539959064139383e-13,-4.3643527765372505e-11,1.0,7.221095331117333e-13,-1.1539959060987842e-13,-7.221095331167697e-13,1.0,14.263004753547854,-14.263004753544577,14.263004753551217,-14.263004753554496,14.261561315817087,-14.261561315815623,14.261561315838765,-14.2615613158409,-1.0553628307536683e-12,2.7446913929619205e-13,1.6274664367982132,-1.5869811283293597e-14,3.2152879944820744e-14,0.0,2.1380184475742613e-18,0.0,0.09832761763300751,1.0380814151297447e-12,1.0001361412457062,1.0,1.0,0.00034481523630654144,3600.0,914.0
